TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Location_encoded,Channel_encoded,TransactionType_encoded,CustomerOccupation_encoded,TimeBetweenTransaction,TransactionHour,LoginAttempts_Binned,TransactionAmount_Binned,KMeans_Cluster,Anomaly,DBSCAN_Cluster,Cluster,Cluster_PCA,dbscan_outlier,DistanceToCentroid,PotentialFraud,Target
35.84,2023-03-28 17:23:54,54,172,1,4795.65,2024-11-04 08:10:57,7,2,0,2,-50683623.0,17,Normal,< $50,2,1,-1,1,1,-1,1.3998829808794528,False,1
88.6,2023-02-14 17:01:44,28,105,1,246.57,2024-11-04 08:08:47,33,1,0,3,-54313623.0,17,Normal,$50–$200,1,1,-1,0,2,-1,1.9130215731714881,False,0
1431.3,2023-09-04 18:46:40,18,168,1,1058.13,2024-11-04 08:11:20,28,0,1,3,-36854680.0,18,Normal,> $1K,0,-1,-1,0,0,-1,7.385421682531166,False,0
53.81,2023-10-16 16:55:44,55,37,2,2564.62,2024-11-04 08:12:05,33,0,0,1,-33232581.0,16,Normal,$50–$200,1,1,19,0,2,19,1.8128181702376234,False,0
22.46,2023-05-17 16:03:51,54,78,1,6631.5,2024-11-04 08:07:46,27,2,1,2,-46368235.0,16,Normal,< $50,0,1,23,0,0,23,7.452302030132038,False,0
334.89,2023-07-20 18:23:13,21,260,1,1661.68,2024-11-04 08:08:44,13,2,1,3,-40830331.0,18,Normal,$200–$500,2,1,-1,2,1,-1,6.544845960988284,False,2
319.27,2023-07-20 16:58:05,54,59,1,5504.01,2024-11-04 08:06:35,29,2,0,2,-40835310.0,16,Normal,$200–$500,1,1,-1,0,2,-1,5.405678448955005,False,0
144.3,2023-12-08 17:24:44,18,88,1,312.19,2024-11-04 08:10:39,28,0,1,3,-28651555.0,17,Normal,$50–$200,0,1,-1,0,0,-1,6.501131729747986,False,0
348.7,2023-05-02 17:13:45,69,149,1,2445.58,2024-11-04 08:06:58,14,1,0,2,-47659993.0,17,Normal,$200–$500,2,1,-1,2,0,-1,5.412969517592311,False,2
366.21,2023-01-12 17:57:06,62,181,1,10862.99,2024-11-04 08:11:36,28,0,1,0,-57161670.0,17,Normal,$200–$500,0,1,-1,0,0,-1,6.5201159515233735,False,0
99.11,2023-05-01 16:58:41,55,12,1,5414.87,2024-11-04 08:09:35,30,2,1,2,-47747454.0,16,Normal,$50–$200,1,1,13,0,2,13,4.4695079336295,False,0
539.35,2023-05-22 17:34:50,55,127,1,3919.44,2024-11-04 08:11:49,25,0,1,2,-45931019.0,17,Normal,$500–$1K,0,1,-1,2,0,-1,5.7008496344305435,False,2
188.99,2023-06-08 16:43:06,58,92,1,7315.34,2024-11-04 08:07:32,28,1,1,1,-44465066.0,16,Normal,$50–$200,0,1,-1,0,0,-1,6.420009387787528,False,0
1416.69,2023-01-16 17:00:11,46,58,1,3740.73,2024-11-04 08:11:35,26,0,1,1,-56819484.0,17,Normal,> $1K,0,1,-1,2,0,-1,7.511606452314123,False,2
710.14,2023-03-08 16:20:43,26,227,1,465.63,2024-11-04 08:12:20,12,0,1,3,-52415497.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,6.212652297711151,False,1
308.68,2023-02-27 17:14:10,53,170,1,9992.36,2024-11-04 08:10:16,25,2,1,0,-53189766.0,17,Normal,$200–$500,0,1,-1,2,0,-1,5.740850463565254,False,2
166.68,2023-03-27 18:47:56,57,139,1,5141.19,2024-11-04 08:12:19,23,0,1,2,-50765063.0,18,Normal,$50–$200,0,1,-1,2,0,-1,3.941699768337573,False,2
0.99,2023-09-13 16:55:14,45,133,1,4317.85,2024-11-04 08:09:12,20,0,1,1,-36083638.0,16,Normal,< $50,0,1,24,2,0,24,1.3014024381320828,False,2
505.19,2023-03-14 16:25:04,30,128,5,5326.68,2024-11-04 08:10:19,18,0,1,0,-51896715.0,16,Waspada,$500–$1K,0,1,-1,2,0,-1,1.7354348536539206,False,2
66.58,2023-12-04 17:06:43,23,79,1,1636.32,2024-11-04 08:08:48,33,1,1,3,-28998125.0,17,Normal,$50–$200,1,1,-1,0,2,-1,1.8752993451656839,False,0
223.43,2023-02-08 17:59:42,77,178,1,7932.41,2024-11-04 08:09:38,9,1,1,2,-54828596.0,17,Normal,$200–$500,2,1,-1,1,1,-1,3.131463897279474,False,1
659.95,2023-09-20 16:59:45,60,114,1,3927.69,2024-11-04 08:06:26,11,2,1,1,-35478401.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,5.149180603305291,False,1
634.86,2023-08-10 16:28:55,27,45,1,588.5,2024-11-04 08:08:00,6,0,1,3,-39022745.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.4351490550875943,False,1
286.5,2023-10-23 16:58:04,30,60,1,8517.95,2024-11-04 08:09:17,4,1,0,1,-32627473.0,16,Normal,$200–$500,2,1,-1,1,1,-1,2.283660622832388,False,1
322.96,2023-11-27 16:21:20,76,168,1,2401.59,2024-11-04 08:11:24,30,1,0,2,-29605804.0,16,Normal,$200–$500,1,1,-1,0,2,-1,4.501869471074992,False,0
654.48,2023-08-07 16:37:06,19,114,1,6776.41,2024-11-04 08:10:17,8,1,1,3,-39281591.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,2.359896912527147,False,1
157.97,2023-06-21 16:00:51,48,140,1,5529.92,2024-11-04 08:10:06,30,1,1,0,-43344555.0,16,Normal,$50–$200,1,1,13,0,2,13,4.435357992817613,False,0
120.9,2023-07-12 16:17:27,40,52,1,9009.42,2024-11-04 08:08:19,40,1,1,0,-41529052.0,16,Normal,$50–$200,1,1,-1,0,2,-1,5.7238215118815265,False,0
254.77,2023-01-18 16:47:29,57,57,1,5994.87,2024-11-04 08:07:07,10,1,1,1,-56647178.0,16,Normal,$200–$500,2,1,-1,1,1,-1,4.129934980632139,False,1
795.96,2023-09-28 17:53:43,65,119,1,5468.58,2024-11-04 08:08:26,33,2,1,2,-34784083.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,2.1037758048362134,False,0
149.25,2023-04-10 16:38:45,39,142,1,5677.52,2024-11-04 08:07:41,29,0,1,1,-49562936.0,16,Normal,$50–$200,1,1,-1,0,2,-1,5.445440413204258,False,0
3.42,2023-09-25 16:14:35,43,158,1,14180.21,2024-11-04 08:08:48,35,2,0,0,-35049253.0,16,Normal,< $50,1,1,-1,0,2,-1,1.9787103255304694,False,0
68.19,2023-03-14 16:07:32,40,189,1,9895.1,2024-11-04 08:07:50,14,2,0,0,-51897618.0,16,Normal,$50–$200,2,1,-1,2,0,-1,5.533040519247332,False,2
493.42,2023-06-14 17:21:32,39,111,1,2232.84,2024-11-04 08:10:01,3,1,1,1,-43944509.0,17,Normal,$200–$500,2,1,-1,1,1,-1,3.1453310871827105,False,1
37.57,2023-04-26 18:35:50,57,42,1,7739.54,2024-11-04 08:09:21,12,0,1,2,-48173611.0,18,Normal,< $50,2,1,-1,1,1,-1,6.189782015694753,False,1
127.0,2023-09-15 17:09:41,19,68,5,431.16,2024-11-04 08:10:12,26,1,0,3,-35910031.0,17,Waspada,$50–$200,0,1,-1,2,0,-1,6.714590291224382,False,2
96.89,2023-03-16 16:02:01,59,53,1,6044.93,2024-11-04 08:11:06,34,0,1,2,-51725345.0,16,Normal,$50–$200,1,1,-1,0,2,-1,1.131396977440619,False,0
448.33,2023-05-01 16:11:56,25,161,1,922.19,2024-11-04 08:09:44,1,0,1,3,-47750268.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.155683528172248,False,1
1116.48,2023-09-18 17:44:50,51,55,1,447.53,2024-11-04 08:11:35,36,0,1,1,-35648805.0,17,Normal,> $1K,1,1,-1,0,2,-1,3.0845152580332535,False,0
8.65,2023-06-05 17:08:37,48,273,1,10778.35,2024-11-04 08:09:03,19,2,1,0,-44722826.0,17,Normal,< $50,0,1,-1,2,0,-1,1.3762450496211862,False,2
65.57,2023-04-06 17:24:16,41,82,1,7513.79,2024-11-04 08:06:26,24,2,1,1,-49905730.0,17,Normal,$50–$200,0,1,-1,2,0,-1,4.73691118332503,False,2
539.81,2023-02-21 16:14:16,46,177,1,2051.25,2024-11-04 08:09:05,37,2,1,1,-53711689.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,2.927343376010336,False,0
363.53,2023-01-18 17:03:54,63,142,1,1038.91,2024-11-04 08:10:57,18,0,1,2,-56646423.0,17,Normal,$200–$500,0,1,-1,2,0,-1,1.813740339659663,False,2
64.9,2023-02-14 16:23:39,51,72,1,6854.61,2024-11-04 08:10:18,11,1,0,2,-54315999.0,16,Normal,$50–$200,2,1,-1,1,1,-1,5.126022013277701,False,1
358.18,2023-04-10 16:44:52,18,157,1,619.86,2024-11-04 08:07:58,4,0,1,3,-49562586.0,16,Normal,$200–$500,2,1,-1,1,1,-1,2.3185434406477907,False,1
167.2,2023-01-18 17:53:37,30,84,1,11320.83,2024-11-04 08:06:52,35,1,1,0,-56643195.0,17,Normal,$50–$200,1,1,-1,0,2,-1,1.5955709762739798,False,0
121.91,2023-06-26 18:39:52,60,133,1,14510.8,2024-11-04 08:08:59,6,1,1,0,-42902947.0,18,Normal,$50–$200,2,-1,-1,1,1,-1,2.0855255260705428,False,1
137.57,2023-12-11 17:26:22,54,70,1,5103.67,2024-11-04 08:11:22,21,2,1,1,-28392300.0,17,Normal,$50–$200,0,1,-1,2,0,-1,1.9443824597984338,False,2
534.62,2023-12-05 17:51:28,55,45,1,13793.53,2024-11-04 08:06:35,28,2,1,0,-28908907.0,17,Normal,$500–$1K,0,1,-1,0,0,-1,6.621473606373268,False,0
463.92,2023-03-13 16:41:12,50,199,1,2403.39,2024-11-04 08:09:14,23,2,1,1,-51982082.0,16,Normal,$200–$500,0,1,-1,2,0,-1,3.7899389808947723,False,2
320.14,2023-01-31 16:58:42,60,96,1,3075.97,2024-11-04 08:07:40,25,2,1,2,-55523338.0,16,Normal,$200–$500,0,1,-1,2,0,-1,5.731973382899082,False,2
214.93,2023-05-15 17:02:15,28,52,1,7835.4,2024-11-04 08:08:51,0,2,1,3,-46537596.0,17,Normal,$200–$500,2,1,-1,1,1,-1,6.069008270585265,False,1
660.02,2023-10-12 16:57:36,20,84,1,414.43,2024-11-04 08:08:35,26,1,1,3,-33577859.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,6.8137172380065225,False,2
345.81,2023-06-26 16:10:57,40,135,1,6116.8,2024-11-04 08:12:14,33,1,1,1,-42912077.0,16,Normal,$200–$500,1,1,-1,0,2,-1,1.5142295534604358,False,0
143.54,2023-10-16 16:06:05,71,80,1,6067.62,2024-11-04 08:08:22,30,0,1,2,-33235337.0,16,Normal,$50–$200,1,1,13,0,2,13,4.474744555989494,False,0
42.55,2023-03-31 18:57:11,53,29,1,7341.43,2024-11-04 08:10:32,39,1,1,1,-50418801.0,18,Normal,< $50,1,1,-1,0,2,-1,4.938081471864367,False,0
1063.25,2023-01-17 16:48:10,21,128,1,1240.71,2024-11-04 08:07:39,29,2,0,3,-56733569.0,16,Normal,> $1K,1,1,-1,0,2,-1,5.971532688936183,False,0
541.79,2023-08-11 16:43:45,22,125,1,1454.08,2024-11-04 08:11:29,23,0,1,3,-38935664.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,3.808307202175892,False,2
40.57,2023-02-13 17:02:27,26,63,1,1476.91,2024-11-04 08:06:37,8,1,1,3,-54399850.0,17,Normal,< $50,2,1,-1,1,1,-1,2.35104884769042,False,1
120.24,2023-08-28 16:52:22,18,131,2,1943.13,2024-11-04 08:08:20,25,1,1,3,-37466158.0,16,Normal,$50–$200,0,1,4,2,0,4,5.7170031400464,False,2
498.67,2023-12-05 16:19:23,28,244,1,1719.97,2024-11-04 08:08:24,24,2,1,3,-28914541.0,16,Normal,$200–$500,0,1,-1,2,0,-1,4.815698644905126,False,2
227.22,2023-03-27 18:52:04,53,220,1,832.82,2024-11-04 08:11:56,12,0,1,0,-50764792.0,18,Normal,$200–$500,2,1,-1,1,1,-1,6.181672625457008,False,1
1182.86,2023-12-11 16:06:51,30,34,1,7696.16,2024-11-04 08:08:58,40,2,1,1,-28396927.0,16,Normal,> $1K,1,-1,-1,0,2,-1,6.319979712498908,False,0
56.94,2023-12-11 16:52:47,76,74,1,7004.63,2024-11-04 08:07:42,5,2,0,2,-28394095.0,16,Normal,$50–$200,2,1,14,1,1,14,1.6848168583330299,False,1
629.82,2023-07-17 16:22:23,68,159,1,6385.69,2024-11-04 08:11:59,7,0,1,2,-41096976.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.5577037975081074,False,1
59.44,2023-06-13 17:52:56,35,176,1,5472.03,2024-11-04 08:06:34,6,2,1,1,-44028818.0,17,Normal,$50–$200,2,1,10,1,1,10,0.8002351343716148,False,1
186.69,2023-12-29 16:38:21,30,54,1,8602.22,2024-11-04 08:08:12,27,1,1,1,-26839791.0,16,Normal,$50–$200,0,1,-1,0,0,-1,7.484752771139671,False,0
230.46,2023-04-25 17:33:27,19,179,1,162.53,2024-11-04 08:08:50,23,2,1,3,-48263723.0,17,Normal,$200–$500,0,1,-1,2,0,-1,3.7593534853549833,False,2
65.09,2023-02-28 17:58:02,44,159,1,9370.9,2024-11-04 08:09:41,39,2,0,1,-53100699.0,17,Normal,$50–$200,1,1,-1,0,2,-1,4.800633124251859,False,0
457.09,2023-05-25 16:52:57,55,63,1,8570.82,2024-11-04 08:08:45,26,2,0,1,-45674148.0,16,Normal,$200–$500,0,1,-1,2,0,-1,6.704610933479618,False,2
552.02,2023-11-30 16:51:46,44,100,1,522.08,2024-11-04 08:09:25,6,0,0,1,-29344659.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.4882338573249354,False,1
377.12,2023-08-14 17:12:27,34,61,1,836.67,2024-11-04 08:11:40,15,0,1,1,-38674753.0,17,Normal,$200–$500,0,1,-1,2,0,-1,4.453049042950089,False,2
204.56,2023-09-11 17:51:17,18,179,1,364.72,2024-11-04 08:10:26,36,1,0,3,-36253149.0,17,Normal,$200–$500,1,1,-1,0,2,-1,1.9038791386517806,False,0
420.28,2023-05-17 17:28:25,35,144,1,8557.32,2024-11-04 08:09:01,42,1,1,0,-46363236.0,17,Normal,$200–$500,1,1,-1,0,2,-1,7.672595598752417,True,0
97.09,2023-04-10 18:26:56,24,202,4,1579.57,2024-11-04 08:06:33,13,0,1,3,-49556377.0,18,Waspada,$50–$200,2,1,-1,2,1,-1,6.585220761366397,False,2
124.59,2023-05-05 17:32:18,27,171,1,129.29,2024-11-04 08:09:21,5,1,1,3,-47399823.0,17,Normal,$50–$200,2,1,7,1,1,7,1.490378398079601,False,1
73.88,2023-01-02 16:27:18,39,34,1,6474.41,2024-11-04 08:09:09,5,2,1,0,-58030911.0,16,Normal,$50–$200,2,1,-1,1,1,-1,1.7346755675723315,False,1
77.43,2023-01-19 16:11:12,21,169,1,1380.21,2024-11-04 08:06:33,33,2,1,3,-56562921.0,16,Normal,$50–$200,1,1,-1,0,2,-1,1.9746208797943037,False,0
106.16,2023-04-14 17:21:48,56,277,4,7487.79,2024-11-04 08:08:51,31,0,1,0,-49214823.0,17,Waspada,$50–$200,1,1,-1,0,2,-1,3.4939298585889205,False,0
245.93,2023-06-06 18:53:35,54,172,1,7986.63,2024-11-04 08:11:58,14,1,1,1,-44630303.0,18,Normal,$200–$500,2,1,-1,2,0,-1,5.570753886611438,False,2
622.41,2023-12-11 16:57:41,64,125,1,7322.01,2024-11-04 08:07:48,16,0,1,0,-28393807.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,3.687816816513245,False,2
43.73,2023-04-03 16:43:29,34,145,1,9929.43,2024-11-04 08:10:33,29,0,1,0,-50167624.0,16,Normal,< $50,1,1,-1,0,2,-1,5.538850957568157,False,0
1282.86,2023-05-15 16:52:40,19,68,1,1830.98,2024-11-04 08:07:32,2,1,1,3,-46538092.0,16,Normal,> $1K,2,1,-1,1,1,-1,5.085348714886326,False,1
2.03,2024-01-01 16:07:05,33,28,1,3012.31,2024-11-04 08:08:50,11,0,0,1,-26582505.0,16,Normal,< $50,2,1,2,1,1,2,5.190929648978371,False,1
770.65,2023-07-05 17:49:26,31,137,1,7198.8,2024-11-04 08:09:01,17,2,1,0,-42128375.0,17,Normal,$500–$1K,0,1,-1,2,0,-1,2.822407598679287,False,2
260.31,2023-02-28 16:46:55,63,113,1,10980.38,2024-11-04 08:12:03,2,1,1,0,-53105108.0,16,Normal,$200–$500,2,1,-1,1,1,-1,4.253603281925444,False,1
356.1,2023-10-25 16:13:39,26,187,1,868.35,2024-11-04 08:11:02,13,1,0,3,-32457443.0,16,Normal,$200–$500,2,1,-1,2,1,-1,6.466171800100464,False,2
27.07,2023-03-06 17:39:01,80,39,1,3773.29,2024-11-04 08:09:57,41,1,0,2,-52583456.0,17,Normal,< $50,1,1,-1,0,2,-1,6.72892796144331,False,0
119.89,2023-12-19 17:11:31,67,60,1,6697.77,2024-11-04 08:09:02,40,0,1,0,-27701851.0,17,Normal,$50–$200,1,1,-1,0,2,-1,5.745478354905533,False,0
106.39,2023-02-13 18:42:09,37,281,1,9410.99,2024-11-04 08:10:32,41,2,1,0,-54394103.0,18,Normal,$50–$200,1,1,-1,0,2,-1,6.8782265632348265,False,0
12.04,2023-11-15 16:08:52,37,58,1,6213.32,2024-11-04 08:08:25,13,2,1,1,-30643173.0,16,Normal,< $50,2,1,-1,2,1,-1,6.496567310022435,False,2
365.7,2023-01-27 16:35:40,21,115,2,368.78,2024-11-04 08:10:17,15,1,1,3,-55870477.0,16,Normal,$200–$500,0,1,-1,2,0,-1,4.559769820298549,False,2
29.38,2023-02-15 16:30:09,28,63,1,1663.31,2024-11-04 08:11:08,3,1,0,3,-54229259.0,16,Normal,< $50,2,1,-1,1,1,-1,3.345809197131773,False,1
319.85,2023-07-26 16:44:22,60,148,1,711.66,2024-11-04 08:07:45,10,0,1,0,-40317803.0,16,Normal,$200–$500,2,1,11,1,1,11,4.089081009536964,False,1
350.14,2023-03-24 18:50:42,75,38,1,2403.25,2024-11-04 08:08:40,20,2,0,2,-51023878.0,18,Normal,$200–$500,0,1,-1,2,0,-1,1.6865942123454216,False,2
163.94,2023-08-03 18:49:37,52,73,1,5957.37,2024-11-04 08:09:51,41,1,0,2,-39619214.0,18,Normal,$50–$200,1,1,-1,0,2,-1,6.790050350236201,False,0
170.53,2023-02-06 18:59:44,24,58,1,801.01,2024-11-04 08:09:49,28,1,1,3,-54997805.0,18,Normal,$50–$200,0,1,-1,0,0,-1,6.619456709825627,False,0
262.22,2023-07-13 17:48:24,40,136,1,5711.71,2024-11-04 08:12:12,3,0,0,1,-41437428.0,17,Normal,$200–$500,2,1,30,1,1,30,3.0539497189081803,False,1
41.49,2023-04-24 16:47:20,24,13,1,928.33,2024-11-04 08:12:03,0,2,1,3,-48353083.0,16,Normal,< $50,2,1,-1,1,1,-1,6.169111390916719,False,1
121.43,2023-03-21 16:20:33,52,243,1,7365.28,2024-11-04 08:07:28,34,1,0,1,-51292015.0,16,Normal,$50–$200,1,1,-1,0,2,-1,1.1271388907237034,False,0
350.46,2023-12-08 16:16:02,51,165,1,5839.38,2024-11-04 08:06:32,26,1,1,2,-28655430.0,16,Normal,$200–$500,0,1,-1,2,0,-1,6.716318251433911,False,2
220.41,2023-09-04 16:42:49,26,155,1,5116.98,2024-11-04 08:10:04,12,2,0,1,-36862035.0,16,Normal,$200–$500,2,1,-1,1,1,-1,6.017594094544454,False,1
33.46,2023-02-20 16:52:03,72,111,1,3641.07,2024-11-04 08:09:12,39,0,1,2,-53795829.0,16,Normal,< $50,1,1,-1,0,2,-1,4.802194061591647,False,0
104.79,2023-08-07 16:06:32,70,223,1,1352.19,2024-11-04 08:10:07,10,0,1,0,-39283415.0,16,Normal,$50–$200,2,1,11,1,1,11,4.114532930065137,False,1
246.27,2023-12-27 16:48:30,29,141,1,7299.86,2024-11-04 08:10:57,14,2,1,0,-27012147.0,16,Normal,$200–$500,2,1,-1,2,0,-1,5.500705951346733,False,2
48.85,2023-12-08 16:45:12,19,176,1,1503.56,2024-11-04 08:07:15,9,0,1,3,-28653723.0,16,Normal,< $50,2,1,-1,1,1,-1,3.2932731364442076,False,1
332.0,2023-04-27 16:27:41,69,17,1,5943.13,2024-11-04 08:07:03,5,0,1,2,-48094762.0,16,Normal,$200–$500,2,1,-1,1,1,-1,1.2988453179630872,False,1
118.1,2023-10-31 16:49:13,54,167,1,895.66,2024-11-04 08:09:14,22,2,1,1,-31936801.0,16,Normal,$50–$200,0,1,-1,2,0,-1,2.9039496947162573,False,2
84.59,2023-04-19 16:54:46,67,10,1,5669.1,2024-11-04 08:07:12,19,1,0,0,-48784346.0,16,Normal,$50–$200,0,1,-1,2,0,-1,1.0300038762050707,False,2
295.64,2023-12-14 17:31:18,21,82,1,1061.96,2024-11-04 08:10:41,17,2,1,3,-28132763.0,17,Normal,$200–$500,0,1,-1,2,0,-1,2.6395477788005772,False,2
514.33,2023-06-02 16:27:08,25,160,1,1592.94,2024-11-04 08:12:17,30,1,1,3,-44984709.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,4.49828045122112,False,0
992.17,2023-02-27 18:23:11,43,169,1,6215.96,2024-11-04 08:12:19,35,0,1,0,-53185748.0,18,Normal,$500–$1K,1,1,-1,0,2,-1,2.669451821084117,False,0
94.59,2023-12-01 17:04:00,39,34,1,6171.89,2024-11-04 08:10:37,42,2,1,0,-29257597.0,17,Normal,$50–$200,1,1,-1,0,2,-1,7.708492563371001,True,0
80.43,2023-01-04 16:09:43,59,157,1,5987.67,2024-11-04 08:08:18,8,1,1,2,-57859115.0,16,Normal,$50–$200,2,1,-1,1,1,-1,2.395491167258166,False,1
54.25,2023-07-31 16:51:50,68,37,1,14783.33,2024-11-04 08:08:53,41,2,1,0,-39885423.0,16,Normal,$50–$200,1,1,-1,0,2,-1,6.880815507210934,False,0
178.88,2023-06-19 17:31:08,76,93,4,4708.29,2024-11-04 08:12:10,9,1,0,2,-43512062.0,17,Waspada,$50–$200,2,1,-1,1,1,-1,3.0092212770575233,False,1
518.85,2023-10-23 18:37:47,22,82,1,1806.0,2024-11-04 08:06:37,18,2,1,3,-32621330.0,18,Normal,$500–$1K,0,1,-1,2,0,-1,2.219398902996006,False,2
10.65,2023-04-24 16:24:49,54,161,1,13240.72,2024-11-04 08:10:21,21,2,1,0,-48354332.0,16,Normal,< $50,0,1,-1,2,0,-1,2.374352612493002,False,2
198.62,2023-05-15 16:19:14,27,84,1,1196.07,2024-11-04 08:06:38,40,1,0,3,-46540044.0,16,Normal,$50–$200,1,1,22,0,2,22,5.714258006916672,False,0
107.03,2023-03-06 18:27:13,27,73,1,1408.07,2024-11-04 08:12:13,24,1,1,3,-52580700.0,18,Normal,$50–$200,0,1,-1,2,0,-1,4.94409700957326,False,2
139.57,2023-11-17 17:59:11,19,263,3,271.78,2024-11-04 08:07:23,13,0,1,3,-30463692.0,17,Waspada,$50–$200,2,1,-1,2,1,-1,6.486537636336934,False,2
312.47,2023-05-02 17:24:26,49,148,4,9419.27,2024-11-04 08:08:05,25,0,1,1,-47659419.0,17,Waspada,$200–$500,0,1,-1,2,0,-1,5.698533774689609,False,2
346.11,2023-01-04 17:00:17,41,213,1,9551.64,2024-11-04 08:08:03,9,1,1,1,-57856066.0,17,Normal,$200–$500,2,1,-1,1,1,-1,3.2280044053200565,False,1
138.06,2023-07-25 17:21:53,44,159,1,1070.47,2024-11-04 08:06:52,5,1,1,1,-40401899.0,17,Normal,$50–$200,2,1,7,1,1,7,1.3606296414066483,False,1
158.02,2023-09-20 17:09:14,49,120,1,9374.24,2024-11-04 08:09:57,27,0,1,1,-35478043.0,17,Normal,$50–$200,0,1,-1,0,0,-1,7.43640613243965,False,0
830.01,2023-07-21 16:43:59,66,96,1,4253.18,2024-11-04 08:11:27,6,2,0,2,-40750048.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.7440475252072196,False,1
435.5,2023-05-15 18:41:05,55,112,1,6981.03,2024-11-04 08:09:40,28,0,1,2,-46531715.0,18,Normal,$200–$500,0,1,-1,0,0,-1,6.545007066764303,False,0
110.49,2023-10-31 17:06:47,57,48,1,10483.93,2024-11-04 08:12:20,33,2,1,0,-31935933.0,17,Normal,$50–$200,1,1,-1,0,2,-1,1.8736359871274482,False,0
329.4,2023-12-25 16:30:09,34,68,1,9588.07,2024-11-04 08:07:55,10,2,1,0,-27185866.0,16,Normal,$200–$500,2,1,55,1,1,55,4.190252083664056,False,1
635.4,2023-09-19 16:55:00,47,106,1,1238.11,2024-11-04 08:11:45,10,0,1,0,-35565405.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,4.216895401572366,False,1
769.97,2023-02-16 18:56:44,22,23,1,1244.93,2024-11-04 08:09:51,36,1,1,3,-54133987.0,18,Normal,$500–$1K,1,1,-1,0,2,-1,2.7421708227484998,False,0
175.07,2023-09-04 17:46:20,26,169,1,1040.25,2024-11-04 08:08:15,7,1,1,3,-36858115.0,17,Normal,$50–$200,2,1,-1,1,1,-1,1.3132393865437286,False,1
7.31,2023-06-26 16:04:11,78,282,1,5757.67,2024-11-04 08:07:15,19,1,1,2,-42912184.0,16,Normal,< $50,0,1,-1,2,0,-1,1.116961262905191,False,2
175.15,2023-11-09 17:02:41,27,32,1,1712.65,2024-11-04 08:09:45,11,0,1,3,-31158424.0,17,Normal,$50–$200,2,1,-1,1,1,-1,5.067631017335124,False,1
32.54,2023-07-04 16:25:35,25,183,4,1544.88,2024-11-04 08:07:01,28,2,1,3,-42219686.0,16,Waspada,< $50,0,1,9,0,0,9,6.477191723030289,False,0
121.82,2023-09-08 18:24:14,60,119,1,13293.83,2024-11-04 08:11:30,9,2,1,0,-36510436.0,18,Normal,$50–$200,2,1,-1,1,1,-1,3.5646881683468425,False,1
56.12,2023-09-13 18:49:55,30,102,1,8839.67,2024-11-04 08:09:30,12,0,1,0,-36076775.0,18,Normal,$50–$200,2,1,-1,1,1,-1,6.196421924221112,False,1
424.7,2023-01-30 17:37:14,56,178,1,6239.89,2024-11-04 08:08:25,24,2,0,2,-55607471.0,17,Normal,$200–$500,0,1,-1,2,0,-1,4.74092496476406,False,2
35.16,2023-10-25 17:50:23,32,130,1,8459.18,2024-11-04 08:10:34,6,1,1,1,-32451611.0,17,Normal,< $50,2,1,-1,1,1,-1,1.1695280736120404,False,1
35.73,2023-06-12 16:48:03,65,87,1,9073.17,2024-11-04 08:11:09,24,1,1,0,-44119386.0,16,Normal,< $50,0,1,-1,2,0,-1,4.7789802142471896,False,2
3.44,2023-01-19 17:24:30,78,108,1,7561.33,2024-11-04 08:12:20,13,0,1,2,-56558870.0,17,Normal,< $50,2,1,-1,2,1,-1,6.512759745244252,False,2
1342.25,2023-04-28 18:11:55,21,235,1,694.03,2024-11-04 08:08:00,13,1,0,3,-48002165.0,18,Normal,> $1K,2,-1,-1,2,1,-1,7.287838669850715,False,2
139.03,2023-08-30 18:00:09,50,81,1,2276.57,2024-11-04 08:11:29,20,2,0,1,-37289480.0,18,Normal,$50–$200,0,1,-1,2,0,-1,1.6877425133058377,False,2
254.92,2023-09-18 16:04:06,28,169,1,2791.12,2024-11-04 08:07:18,35,0,0,1,-35654592.0,16,Normal,$200–$500,1,1,-1,0,2,-1,1.0447247677528815,False,0
115.11,2023-05-05 17:34:22,28,139,1,9808.97,2024-11-04 08:10:18,0,2,1,1,-47399756.0,17,Normal,$50–$200,2,1,-1,1,1,-1,6.12246305012666,False,1
171.11,2023-05-15 16:52:24,57,171,1,6324.09,2024-11-04 08:08:40,37,0,1,2,-46538176.0,16,Normal,$50–$200,1,1,17,0,2,17,2.749854154193259,False,0
