TransactionAmount,tTimeBetweenTransaction,TransactionDuration,AccountBalance,TransactionType_encoded,CustomerOccupation_encoded,TransactionType,CustomerOccupation,Cluster
6611.26,14.919999999999987,16.0,-45933365.0,1,1,Engineer,Engineer,
883.7200000000007,242.17,16.0,-44466132.0,1,0,Engineer,Doctor,
5055.99,122.98,16.0,-40492432.0,1,2,Engineer,Retired,
7166.88,129.35,16.0,-37467473.0,1,1,Engineer,Engineer,
232.5600000000004,138.33,17.0,-41955048.0,1,3,Engineer,Student,
1236.3800000000006,39.31,17.0,-32020912.0,1,3,Engineer,Student,
802.0899999999997,91.84999999999998,16.0,-33232903.0,1,3,Engineer,Student,
1423.2000000000003,277.7,16.0,-43255977.0,1,1,Engineer,Engineer,
13388.56,114.03,16.0,-29864481.0,1,0,Engineer,Doctor,
2801.28,302.63,17.0,-53102571.0,0,1,Doctor,Engineer,
5545.96,31.18999999999997,16.0,-48267934.0,1,1,Engineer,Engineer,
4764.48,112.91000000000001,18.0,-30636314.0,0,1,Doctor,Engineer,
7868.1900000000005,742.26,17.0,-43427159.0,1,1,Engineer,Engineer,
1128.3799999999997,256.8,16.0,-53450371.0,1,3,Engineer,Student,
7627.04,378.68,17.0,-57681792.0,1,0,Engineer,Doctor,
4026.03,571.93,17.0,-35475725.0,1,2,Engineer,Retired,
7095.76,26.310000000000002,16.0,-38935718.0,0,2,Doctor,Retired,
1501.9499999999998,205.58,17.0,-38499522.0,1,3,Engineer,Student,
3656.93,533.61,16.0,-27618872.0,1,1,Engineer,Engineer,
3473.24,428.62,16.0,-44726900.0,1,2,Engineer,Retired,
7061.73,361.22,17.0,-48953489.0,1,2,Engineer,Retired,
6012.67,837.29,16.0,-29605967.0,1,3,Engineer,Student,
13694.68,117.25,16.0,-50167979.0,0,0,Doctor,Doctor,
9410.51,135.27,16.0,-39023571.0,1,0,Engineer,Doctor,
6115.63,185.1,16.0,-39196180.0,1,2,Engineer,Retired,
5581.21,113.54,16.0,-35306759.0,1,1,Engineer,Engineer,
6712.94,354.96,16.0,-29432441.0,1,0,Engineer,Doctor,
8400.87,224.22,18.0,-56208438.0,1,0,Engineer,Doctor,
4644.19,737.1,16.0,-40924807.0,1,2,Engineer,Retired,
1734.2200000000003,223.22,16.0,-41096868.0,1,3,Engineer,Student,
5237.12,557.26,17.0,-34268572.0,1,0,Engineer,Doctor,
969.0599999999995,1496.5699999999997,16.0,-53192889.0,1,1,Engineer,Engineer,
5950.48,27.439999999999998,17.0,-31416300.0,1,2,Engineer,Retired,
9962.5,310.09,16.0,-29863283.0,1,0,Engineer,Doctor,
9662.88,80.38,16.0,-52587842.0,1,0,Engineer,Doctor,
5243.0,26.099999999999966,17.0,-29255119.0,0,0,Doctor,Doctor,
1702.65,845.14,16.0,-57426575.0,0,2,Doctor,Retired,
800.9299999999998,59.72999999999999,16.0,-45934291.0,1,3,Engineer,Student,
7231.47,758.77,16.0,-43170969.0,1,1,Engineer,Engineer,
1052.31,301.51,16.0,-53451456.0,1,3,Engineer,Student,
10721.29,418.03,17.0,-36858123.0,1,0,Engineer,Doctor,
13560.63,118.06,17.0,-45759553.0,0,0,Doctor,Doctor,
3138.0,483.92,18.0,-33224969.0,1,2,Engineer,Retired,
9916.24,78.93,16.0,-54055846.0,1,0,Engineer,Doctor,
7941.73,36.629999999999995,17.0,-47487880.0,1,2,Engineer,Retired,
3753.24,87.84999999999998,17.0,-28219282.0,1,1,Engineer,Engineer,
9733.83,1001.8299999999999,17.0,-41091937.0,1,0,Engineer,Doctor,
5003.22,705.34,18.0,-36163162.0,1,0,Engineer,Doctor,
4087.44,146.55,18.0,-39619904.0,1,2,Engineer,Retired,
4880.31,116.89,16.0,-30209722.0,1,2,Engineer,Retired,
1310.38,106.41,16.0,-56820567.0,1,2,Engineer,Retired,
2513.51,1087.9,18.0,-50767547.0,1,2,Engineer,Retired,
4475.22,584.4099999999999,16.0,-58029582.0,1,3,Engineer,Student,
6521.05,584.98,16.0,-44120557.0,0,2,Doctor,Retired,
1615.04,79.20999999999998,17.0,-29859267.0,1,2,Engineer,Retired,
1490.3400000000001,173.13,16.0,-34183253.0,0,3,Doctor,Student,
6601.44,335.7,17.0,-55606950.0,1,2,Engineer,Retired,
8611.17,1225.5,16.0,-29606973.0,0,0,Doctor,Doctor,
1929.2799999999997,422.81,16.0,-30211388.0,1,3,Engineer,Student,
5315.83,135.43,16.0,-34098846.0,1,2,Engineer,Retired,
548.4499999999998,584.88,17.0,-27701476.0,1,3,Engineer,Student,
1931.6599999999999,308.94,16.0,-50167938.0,1,3,Engineer,Student,
1050.6300000000006,295.93,17.0,-53793797.0,1,0,Engineer,Doctor,
9963.39,1512.9899999999998,17.0,-39192835.0,1,3,Engineer,Student,
1950.63,77.44,16.0,-42910920.0,1,2,Engineer,Retired,
6295.45,92.5,16.0,-35048775.0,0,1,Doctor,Engineer,
4113.63,97.74,16.0,-36861646.0,0,1,Doctor,Engineer,
1451.02,291.68,18.0,-39276242.0,1,3,Engineer,Student,
1597.85,56.96000000000001,17.0,-42906528.0,1,3,Engineer,Student,
1256.33,436.8,16.0,-42306889.0,1,3,Engineer,Student,
7320.61,259.49,16.0,-44379335.0,1,2,Engineer,Retired,
2150.38,726.26,17.0,-54399180.0,1,2,Engineer,Retired,
2940.04,568.68,18.0,-48259283.0,1,2,Engineer,Retired,
12801.93,77.57,17.0,-28220733.0,1,0,Engineer,Doctor,
4272.41,999.28,17.0,-45930385.0,1,1,Engineer,Engineer,
5399.76,14.159999999999997,16.0,-57424873.0,0,2,Doctor,Retired,
2467.39,1142.83,17.0,-41351223.0,0,2,Doctor,Retired,
7537.4,61.329999999999984,18.0,-35473707.0,1,1,Engineer,Engineer,
7498.51,27.639999999999958,17.0,-44376836.0,1,1,Engineer,Engineer,
10506.41,3.8500000000000227,16.0,-48958884.0,1,0,Engineer,Doctor,
6505.98,431.22,16.0,-48613301.0,0,2,Doctor,Retired,
7568.4,178.55,16.0,-28050951.0,1,1,Engineer,Engineer,
546.46,248.76,16.0,-45762855.0,1,3,Engineer,Student,
1072.2500000000005,76.16,16.0,-30122795.0,1,3,Engineer,Student,
7273.55,347.25,18.0,-55603089.0,1,0,Engineer,Doctor,
11197.54,28.039999999999964,16.0,-54228908.0,1,0,Engineer,Doctor,
782.3499999999999,325.98,16.0,-40835384.0,1,3,Engineer,Student,
4444.95,249.56,16.0,-30211563.0,1,2,Engineer,Retired,
10658.88,17.430000000000035,16.0,-53538418.0,1,0,Engineer,Doctor,
250.9300000000003,198.01,17.0,-48349408.0,0,3,Doctor,Student,
1729.02,585.58,16.0,-36863736.0,1,3,Engineer,Student,
1298.13,434.67,18.0,-28906627.0,0,3,Doctor,Student,
5828.48,510.7,16.0,-44551950.0,0,3,Doctor,Student,
7600.99,331.98,16.0,-37466965.0,1,2,Engineer,Retired,
9603.73,199.54,17.0,-33749176.0,1,1,Engineer,Engineer,
4180.4,212.97,16.0,-30726848.0,1,1,Engineer,Engineer,
1268.44,270.56,16.0,-54054633.0,1,3,Engineer,Student,
9609.67,306.37,18.0,-42817295.0,1,1,Engineer,Engineer,
11989.39,643.02,17.0,-34438782.0,0,0,Doctor,Doctor,
9538.92,98.48,17.0,-54140208.0,1,1,Engineer,Engineer,
4826.88,889.01,17.0,-37376176.0,1,1,Engineer,Engineer,
293.0600000000004,537.86,16.0,-35565906.0,1,3,Engineer,Student,
1445.5299999999997,241.18,18.0,-45236261.0,1,3,Engineer,Student,
11204.62,130.54,17.0,-49992554.0,1,0,Engineer,Doctor,
693.3999999999996,800.29,16.0,-29000775.0,0,3,Doctor,Student,
13523.65,8.810000000000002,16.0,-45933130.0,1,0,Engineer,Doctor,
662.5100000000002,28.52000000000001,16.0,-44982856.0,1,3,Engineer,Student,
342.72999999999956,431.31,16.0,-47749873.0,0,3,Doctor,Student,
7764.16,885.33,18.0,-37978093.0,0,1,Doctor,Engineer,
9834.0,199.23,16.0,-36864199.0,1,1,Engineer,Engineer,
268.77000000000044,42.26000000000002,16.0,-32370610.0,1,0,Engineer,Doctor,
5397.68,166.06,16.0,-41356858.0,1,1,Engineer,Engineer,
7659.5,357.72,17.0,-39278491.0,1,2,Engineer,Retired,
1926.08,588.37,17.0,-57766750.0,1,3,Engineer,Student,
6911.62,72.82,16.0,-31072574.0,1,0,Engineer,Doctor,
7527.04,162.36,16.0,-30038310.0,1,1,Engineer,Engineer,
12071.1,584.82,16.0,-33148701.0,0,0,Doctor,Doctor,
1425.4700000000003,38.150000000000006,16.0,-34097707.0,0,2,Doctor,Retired,
1598.63,477.54,17.0,-38069203.0,0,3,Doctor,Student,
11726.470000000001,639.57,16.0,-27791204.0,1,0,Engineer,Doctor,
9189.76,58.22999999999999,17.0,-40315476.0,1,3,Engineer,Student,
4895.87,776.21,17.0,-53621478.0,0,2,Doctor,Retired,
6178.77,248.76,18.0,-51369434.0,1,3,Engineer,Student,
7167.57,188.61,17.0,-26578200.0,1,2,Engineer,Retired,
4704.91,675.37,16.0,-26839565.0,0,2,Doctor,Retired,
1267.7199999999998,94.82,16.0,-51291347.0,0,2,Doctor,Retired,
5790.55,425.18,16.0,-53798087.0,0,1,Doctor,Engineer,
5729.1,50.28,16.0,-55352778.0,1,1,Engineer,Engineer,
7379.38,864.72,16.0,-37726531.0,0,1,Doctor,Engineer,
1478.4099999999999,70.68,17.0,-30035387.0,1,3,Engineer,Student,
824.71,261.77,18.0,-57161067.0,1,3,Engineer,Student,
1024.42,183.22,18.0,-34176432.0,1,3,Engineer,Student,
6027.49,58.31999999999999,16.0,-39887143.0,0,1,Doctor,Engineer,
14453.35,156.86,16.0,-55611154.0,1,0,Engineer,Doctor,
5374.54,120.67000000000002,18.0,-27179729.0,1,0,Engineer,Doctor,
9148.08,308.62,18.0,-34088861.0,0,1,Doctor,Engineer,
2757.23,506.81,16.0,-27618636.0,1,1,Engineer,Engineer,
2523.83,328.39,16.0,-31159496.0,1,1,Engineer,Engineer,
1498.79,796.3,16.0,-51206731.0,1,2,Engineer,Retired,
1305.56,72.47,18.0,-33142107.0,1,0,Engineer,Doctor,
1910.9,279.6,16.0,-45157127.0,1,3,Engineer,Student,
423.6400000000003,304.2,16.0,-44467446.0,1,3,Engineer,Student,
7606.63,351.38,18.0,-42902677.0,1,2,Engineer,Retired,
842.56,86.06999999999998,18.0,-30202294.0,1,0,Engineer,Doctor,
709.4199999999996,604.5,18.0,-39187628.0,1,3,Engineer,Student,
1358.37,258.7,17.0,-53621661.0,1,3,Engineer,Student,
13538.14,994.63,16.0,-43344558.0,1,0,Engineer,Doctor,
7258.33,11.460000000000008,17.0,-55522418.0,0,2,Doctor,Retired,
4980.26,63.75999999999999,17.0,-42819958.0,1,2,Engineer,Retired,
1623.5,446.83,18.0,-42902282.0,0,2,Doctor,Retired,
4401.78,63.53999999999999,18.0,-45927853.0,1,1,Engineer,Engineer,
2051.37,81.11000000000001,18.0,-33228020.0,1,1,Engineer,Engineer,
13704.92,441.26,16.0,-53193835.0,0,0,Doctor,Doctor,
13374.89,170.96,16.0,-26925607.0,1,0,Engineer,Doctor,
3363.23,48.50999999999999,17.0,-57422915.0,1,3,Engineer,Student,
13521.76,325.03,17.0,-57251149.0,1,0,Engineer,Doctor,
6109.86,125.83,17.0,-45327447.0,1,2,Engineer,Retired,
9975.79,506.83,17.0,-48350419.0,1,1,Engineer,Engineer,
13856.18,738.94,18.0,-33830070.0,1,0,Engineer,Doctor,
9905.23,180.36,16.0,-45244470.0,0,1,Doctor,Engineer,
1547.71,225.1,17.0,-28391904.0,1,3,Engineer,Student,
7153.72,359.51,18.0,-29340212.0,1,2,Engineer,Retired,
3101.54,720.46,16.0,-28742275.0,1,2,Engineer,Retired,
1393.1400000000003,1116.5699999999997,16.0,-53536385.0,1,2,Engineer,Retired,
7142.53,291.46,16.0,-54834007.0,1,2,Engineer,Retired,
325.14999999999964,1192.9500000000003,18.0,-28993081.0,1,3,Engineer,Student,
580.6599999999999,98.23999999999998,17.0,-49558212.0,1,3,Engineer,Student,
6149.81,100.48,16.0,-54055127.0,0,3,Doctor,Student,
5698.25,45.900000000000006,18.0,-42210708.0,1,1,Engineer,Engineer,
9562.41,258.21,17.0,-29602240.0,1,0,Engineer,Doctor,
2038.31,1079.11,16.0,-47402716.0,1,1,Engineer,Engineer,
187.64999999999964,287.51,16.0,-45933048.0,1,3,Engineer,Student,
8520.08,501.3,18.0,-45927630.0,0,1,Doctor,Engineer,
1435.7200000000007,26.099999999999966,16.0,-54056748.0,1,3,Engineer,Student,
825.69,436.77,16.0,-34790062.0,1,3,Engineer,Student,
5803.89,292.38,16.0,-46538428.0,1,0,Engineer,Doctor,
3134.4699999999993,1026.46,16.0,-43342027.0,1,2,Engineer,Retired,
5374.69,25.289999999999964,18.0,-40224745.0,1,1,Engineer,Engineer,
6852.16,123.35,17.0,-38934542.0,0,0,Doctor,Doctor,
1570.2200000000003,139.52,18.0,-35301918.0,1,3,Engineer,Student,
730.6000000000004,51.19999999999999,18.0,-51974457.0,1,3,Engineer,Student,
13185.39,122.85,17.0,-29428087.0,0,0,Doctor,Doctor,
3900.34,161.38,16.0,-31161878.0,0,3,Doctor,Student,
4891.56,2.509999999999991,16.0,-48960421.0,1,2,Engineer,Retired,
7682.0,22.620000000000005,16.0,-46971375.0,1,0,Engineer,Doctor,
6100.98,126.83,16.0,-53796606.0,1,2,Engineer,Retired,
1562.9,46.599999999999994,17.0,-37289488.0,1,0,Engineer,Doctor,
13732.81,243.8,16.0,-57943648.0,1,0,Engineer,Doctor,
5790.7,231.51,17.0,-37464593.0,0,2,Doctor,Retired,
1447.35,175.05,17.0,-58028573.0,1,1,Engineer,Engineer,
207.10000000000036,762.74,17.0,-47659305.0,1,0,Engineer,Doctor,
3077.2,34.03,17.0,-45932429.0,1,1,Engineer,Engineer,
1983.0,15.949999999999989,17.0,-51894099.0,1,3,Engineer,Student,
3120.1000000000004,926.53,17.0,-29860920.0,1,1,Engineer,Engineer,
3052.4700000000003,101.51,16.0,-51119643.0,0,1,Doctor,Engineer,
8564.46,309.42,16.0,-33059930.0,1,1,Engineer,Engineer,
7950.74,257.6,16.0,-27790751.0,0,2,Doctor,Retired,
1699.81,746.78,16.0,-29605108.0,0,3,Doctor,Student,
287.46000000000004,82.00999999999999,17.0,-27182357.0,0,3,Doctor,Student,
1154.48,476.99,16.0,-57341378.0,1,3,Engineer,Student,
4076.48,320.11,16.0,-37208461.0,1,3,Engineer,Student,
10628.59,333.39,16.0,-36257498.0,1,0,Engineer,Doctor,
7801.32,10.300000000000011,16.0,-28739466.0,1,1,Engineer,Engineer,
634.1599999999999,737.46,16.0,-57944374.0,0,0,Doctor,Doctor,
922.96,416.54999999999995,17.0,-47399727.0,1,1,Engineer,Engineer,
1671.8599999999997,84.91,18.0,-33226124.0,1,3,Engineer,Student,
5670.82,98.95,17.0,-26836215.0,1,2,Engineer,Retired,
6020.85,18.139999999999986,18.0,-54048249.0,0,2,Doctor,Retired,
6180.3,1154.79,17.0,-39709140.0,1,0,Engineer,Doctor,
3956.69,215.13,16.0,-57773134.0,1,1,Engineer,Engineer,
13869.86,218.57,16.0,-33233861.0,0,0,Doctor,Doctor,
4159.52,341.88,16.0,-43947377.0,1,1,Engineer,Engineer,
1084.65,691.92,16.0,-41700895.0,1,3,Engineer,Student,
9794.26,50.43000000000001,16.0,-41702562.0,1,0,Engineer,Doctor,
5123.24,440.43,17.0,-35389578.0,1,2,Engineer,Retired,
1381.2800000000002,299.03,17.0,-56558581.0,1,1,Engineer,Engineer,
11619.1,1.9799999999999898,17.0,-27181754.0,1,0,Engineer,Doctor,
9077.62,173.45,16.0,-27186088.0,1,1,Engineer,Engineer,
1824.19,438.76,16.0,-54400943.0,1,3,Engineer,Student,
4159.33,519.62,17.0,-29946266.0,0,2,Doctor,Retired,
14352.33,738.68,16.0,-52500932.0,1,0,Engineer,Doctor,
2156.54,151.14,16.0,-45071571.0,1,2,Engineer,Retired,
8361.7,75.76999999999998,17.0,-39277276.0,1,1,Engineer,Engineer,
5424.6,444.52,16.0,-50082924.0,1,1,Engineer,Engineer,
11263.89,5.289999999999992,18.0,-52406237.0,1,0,Engineer,Doctor,
12467.31,97.62999999999998,16.0,-46541164.0,0,0,Doctor,Doctor,
2531.24,256.95,16.0,-47489449.0,1,1,Engineer,Engineer,
6242.03,734.86,16.0,-28654339.0,0,1,Doctor,Engineer,
11565.97,1250.94,17.0,-53101407.0,1,0,Engineer,Doctor,
13586.06,84.28000000000002,17.0,-44117903.0,1,0,Engineer,Doctor,
1161.8400000000001,927.45,18.0,-39273271.0,1,3,Engineer,Student,
7447.1,202.49,16.0,-26926676.0,0,1,Doctor,Engineer,
1419.3100000000004,154.99,17.0,-37465258.0,1,3,Engineer,Student,
6142.54,481.53,17.0,-36168606.0,1,2,Engineer,Retired,
416.3699999999999,172.92,16.0,-37465929.0,1,3,Engineer,Student,
6313.22,275.59,16.0,-33751269.0,0,2,Doctor,Retired,
8092.939999999999,207.2,16.0,-26582031.0,1,1,Engineer,Engineer,
6229.13,136.82,18.0,-37719837.0,1,1,Engineer,Engineer,
4976.18,624.0,17.0,-54139028.0,1,1,Engineer,Engineer,
8741.51,179.38,18.0,-39015454.0,1,1,Engineer,Engineer,
7155.04,10.150000000000034,16.0,-53536766.0,1,0,Engineer,Doctor,
7473.73,26.30000000000001,16.0,-28307519.0,1,0,Engineer,Doctor,
2366.3,319.5,16.0,-44381241.0,0,1,Doctor,Engineer,
3051.29,182.42,16.0,-51203445.0,1,2,Engineer,Retired,
6987.4,716.62,16.0,-49565137.0,1,0,Engineer,Doctor,
7370.41,222.96,17.0,-51115550.0,0,0,Doctor,Doctor,
5010.31,79.76999999999998,16.0,-56215069.0,1,2,Engineer,Retired,
6760.22,431.08,18.0,-41089357.0,1,2,Engineer,Retired,
9817.05,592.24,16.0,-33232693.0,1,0,Engineer,Doctor,
4389.96,200.19,18.0,-41004037.0,0,2,Doctor,Retired,
6768.14,297.5,17.0,-50770268.0,0,2,Doctor,Retired,
1504.6399999999999,345.86,16.0,-30209262.0,1,2,Engineer,Retired,
6486.18,343.88,16.0,-28395281.0,1,2,Engineer,Retired,
835.5299999999997,16.52000000000001,17.0,-57855990.0,0,3,Doctor,Student,
8576.65,162.1,17.0,-28823648.0,1,1,Engineer,Engineer,
1593.0299999999997,36.119999999999976,17.0,-29427184.0,1,3,Engineer,Student,
3872.55,354.91,16.0,-27790561.0,1,2,Engineer,Retired,
9129.68,38.41,16.0,-49478467.0,1,0,Engineer,Doctor,
2227.49,53.52000000000001,16.0,-50428199.0,1,1,Engineer,Engineer,
2619.46,498.59,18.0,-32621376.0,1,2,Engineer,Retired,
213.0,13.30000000000004,16.0,-44638367.0,1,3,Engineer,Student,
8457.09,189.65,16.0,-35048296.0,1,3,Engineer,Student,
6290.62,255.32,16.0,-36086005.0,1,2,Engineer,Retired,
9522.37,230.51,18.0,-54050971.0,0,1,Doctor,Engineer,
11795.12,237.74,18.0,-44111937.0,1,0,Engineer,Doctor,
5121.36,512.76,16.0,-49476552.0,1,0,Engineer,Doctor,
8356.08,151.37,16.0,-50166800.0,1,1,Engineer,Engineer,
1299.4,85.00999999999999,18.0,-56208795.0,0,3,Doctor,Student,
6062.94,444.47,16.0,-56822085.0,1,2,Engineer,Retired,
7588.67,184.19,16.0,-48354134.0,1,2,Engineer,Retired,
125.85000000000036,879.25,17.0,-31328630.0,0,3,Doctor,Student,
7047.04,55.97999999999999,16.0,-35047860.0,0,3,Doctor,Student,
7927.27,54.91,16.0,-54403107.0,0,1,Doctor,Engineer,
1889.7799999999997,1047.69,16.0,-33233891.0,1,3,Engineer,Student,
1769.06,393.74,18.0,-28994096.0,1,3,Engineer,Student,
4575.98,58.94,16.0,-56821916.0,1,1,Engineer,Engineer,
9269.67,515.57,17.0,-58027220.0,1,1,Engineer,Engineer,
9749.46,332.15,17.0,-33231284.0,1,0,Engineer,Doctor,
123.23999999999978,177.94,16.0,-34963384.0,1,3,Engineer,Student,
4718.51,68.68,16.0,-35653868.0,1,1,Engineer,Engineer,
1171.9800000000005,1431.54,16.0,-28395882.0,1,3,Engineer,Student,
7807.73,240.03,17.0,-53189072.0,1,1,Engineer,Engineer,
7483.01,168.34,18.0,-42818200.0,1,2,Engineer,Retired,
8494.53,474.77,18.0,-34090779.0,1,1,Engineer,Engineer,
8994.67,451.7,16.0,-53018090.0,1,1,Engineer,Engineer,
4576.78,243.85,16.0,-27617229.0,1,1,Engineer,Engineer,
5859.79,5.759999999999991,17.0,-37464929.0,1,1,Engineer,Engineer,
2103.41,435.0799999999999,16.0,-40493388.0,1,1,Engineer,Engineer,
1046.6599999999994,127.78,16.0,-48266934.0,1,3,Engineer,Student,
10536.54,23.139999999999986,17.0,-30638741.0,0,0,Doctor,Doctor,
4860.01,545.8700000000001,16.0,-58030696.0,1,1,Engineer,Engineer,
9575.42,21.210000000000008,16.0,-29000822.0,1,1,Engineer,Engineer,
5453.4,423.53,17.0,-39020311.0,0,0,Doctor,Doctor,
1545.6399999999999,142.1,17.0,-44463830.0,0,3,Doctor,Student,
7272.01,1413.2399999999998,18.0,-31410722.0,1,1,Engineer,Engineer,
1612.4,114.15,16.0,-53709644.0,1,3,Engineer,Student,
6151.05,275.98,16.0,-28051376.0,0,2,Doctor,Retired,
852.1999999999994,590.68,16.0,-35046774.0,1,3,Engineer,Student,
9141.79,152.42,16.0,-32628401.0,1,0,Engineer,Doctor,
6425.99,395.77,16.0,-53192646.0,0,0,Doctor,Doctor,
214.60999999999967,615.16,16.0,-55005970.0,1,3,Engineer,Student,
229.02000000000044,207.82,16.0,-53105537.0,0,3,Doctor,Student,
1793.0900000000001,220.52,16.0,-44553597.0,1,2,Engineer,Retired,
4437.48,281.47,17.0,-38329738.0,1,1,Engineer,Engineer,
3641.06,57.91,16.0,-29517715.0,0,1,Doctor,Engineer,
11481.85,30.47999999999999,16.0,-29000427.0,0,0,Doctor,Doctor,
7567.17,1152.58,17.0,-36080009.0,1,2,Engineer,Retired,
6708.65,453.09,16.0,-44725430.0,1,0,Engineer,Doctor,
5491.55,424.47,16.0,-53193788.0,1,3,Engineer,Student,
9598.43,228.4,16.0,-57772044.0,1,0,Engineer,Doctor,
14410.44,67.17000000000002,18.0,-42300307.0,1,0,Engineer,Doctor,
9738.6,284.89,17.0,-27785628.0,1,0,Engineer,Doctor,
749.3400000000001,118.69000000000001,18.0,-54394419.0,1,0,Engineer,Doctor,
1185.4300000000003,221.33,18.0,-33054766.0,1,3,Engineer,Student,
1584.6,252.31,16.0,-50601694.0,0,3,Doctor,Student,
1789.8000000000002,58.849999999999994,17.0,-46536669.0,0,2,Doctor,Retired,
14494.18,194.68,16.0,-48353946.0,1,0,Engineer,Doctor,
6368.32,433.53,17.0,-32972531.0,1,0,Engineer,Doctor,
1137.13,178.26,16.0,-33232372.0,1,2,Engineer,Retired,
5143.8,207.65,16.0,-36256628.0,1,1,Engineer,Engineer,
14021.4,237.0,16.0,-54659883.0,1,0,Engineer,Doctor,
5946.45,1169.59,17.0,-27183552.0,1,3,Engineer,Student,
1400.04,347.63,16.0,-28222046.0,0,3,Doctor,Student,
11305.81,517.68,17.0,-49990542.0,1,0,Engineer,Doctor,
193.0600000000004,36.25,18.0,-29598072.0,1,0,Engineer,Doctor,
4468.12,46.53,17.0,-43252772.0,1,1,Engineer,Engineer,
1688.9,207.47,18.0,-34434582.0,1,0,Engineer,Doctor,
7574.45,199.7,18.0,-50160421.0,1,1,Engineer,Engineer,
2637.55,307.89,16.0,-41701011.0,0,2,Doctor,Retired,
3304.02,403.63,16.0,-44464302.0,1,1,Engineer,Engineer,
445.21000000000004,20.060000000000002,16.0,-48785314.0,1,3,Engineer,Student,
3488.77,236.57,17.0,-37116897.0,1,2,Engineer,Retired,
7158.58,0.3199999999999932,17.0,-39536721.0,1,1,Engineer,Engineer,
1597.5100000000002,14.28000000000003,17.0,-35910219.0,1,3,Engineer,Student,
4186.25,232.35,16.0,-46799640.0,0,1,Doctor,Engineer,
6237.68,317.53,18.0,-53444465.0,1,1,Engineer,Engineer,
3449.35,74.67000000000002,17.0,-46535609.0,1,1,Engineer,Engineer,
10235.19,65.00999999999999,17.0,-32539268.0,0,0,Doctor,Doctor,
8670.23,0.44999999999998863,17.0,-40315245.0,1,1,Engineer,Engineer,
8198.0,364.13,16.0,-55267463.0,1,0,Engineer,Doctor,
1149.7399999999998,340.13,17.0,-55003676.0,1,3,Engineer,Student,
8384.85,15.81000000000003,18.0,-52925711.0,1,0,Engineer,Doctor,
14466.38,222.66,16.0,-42739531.0,1,0,Engineer,Doctor,
5695.78,638.24,18.0,-52322837.0,1,1,Engineer,Engineer,
1220.8599999999997,241.21,16.0,-35047932.0,1,1,Engineer,Engineer,
6126.5,171.16,16.0,-34789074.0,1,2,Engineer,Retired,
2861.65,1360.67,16.0,-48785266.0,1,1,Engineer,Engineer,
411.77999999999975,37.64999999999998,17.0,-35044921.0,0,3,Doctor,Student,
4331.54,25.77000000000001,16.0,-34443249.0,1,2,Engineer,Retired,
13948.09,789.8,16.0,-41702573.0,1,0,Engineer,Doctor,
333.1899999999996,308.85,18.0,-29426669.0,0,3,Doctor,Student,
1189.0299999999997,1454.52,16.0,-35308452.0,1,3,Engineer,Student,
102.19999999999982,806.97,17.0,-52496448.0,1,3,Engineer,Student,
1145.2300000000005,364.81,17.0,-42906799.0,1,3,Engineer,Student,
8704.27,490.82,18.0,-45065106.0,1,1,Engineer,Engineer,
6223.26,1021.38,18.0,-55861743.0,1,0,Engineer,Doctor,
135.96000000000004,311.28,16.0,-45934081.0,1,0,Engineer,Doctor,
4597.57,85.03,16.0,-49562048.0,1,2,Engineer,Retired,
1061.5800000000004,307.75,17.0,-49385716.0,1,0,Engineer,Doctor,
9238.08,333.67,18.0,-42040778.0,1,1,Engineer,Engineer,
9404.63,589.8899999999999,16.0,-32888539.0,1,1,Engineer,Engineer,
13330.74,372.08,16.0,-52587292.0,1,0,Engineer,Doctor,
341.2399999999998,502.9,17.0,-35650508.0,0,3,Doctor,Student,
7044.63,103.81000000000002,16.0,-34875136.0,1,0,Engineer,Doctor,
9281.85,69.43,17.0,-55002578.0,1,1,Engineer,Engineer,
8639.36,110.39999999999999,16.0,-35392575.0,0,0,Doctor,Doctor,
4957.57,275.65,16.0,-38675746.0,0,1,Doctor,Engineer,
9938.2,336.01,18.0,-31152221.0,1,0,Engineer,Doctor,
11796.66,251.8,16.0,-50169341.0,1,0,Engineer,Doctor,
7306.79,334.07,17.0,-38932992.0,1,1,Engineer,Engineer,
3157.75,52.44,18.0,-36681187.0,1,3,Engineer,Student,
1941.8000000000002,1030.85,17.0,-36859717.0,1,3,Engineer,Student,
1019.77,141.37,16.0,-40749451.0,1,1,Engineer,Engineer,
12272.78,211.7,16.0,-30812929.0,0,0,Doctor,Doctor,
7892.87,61.400000000000006,16.0,-55610596.0,1,1,Engineer,Engineer,
4150.63,308.23,16.0,-48959953.0,1,2,Engineer,Retired,
1204.1100000000001,111.41,17.0,-27010347.0,1,3,Engineer,Student,
1893.0,675.49,16.0,-51810834.0,1,2,Engineer,Retired,
1059.62,29.720000000000027,17.0,-40920692.0,1,3,Engineer,Student,
990.7399999999998,301.73,16.0,-42823572.0,1,0,Engineer,Doctor,
7375.59,294.61,18.0,-34780471.0,1,2,Engineer,Retired,
9403.12,106.43,17.0,-48955103.0,0,1,Doctor,Engineer,
5798.92,381.52,16.0,-30209335.0,1,0,Engineer,Doctor,
1498.9300000000003,1142.76,17.0,-51807591.0,0,3,Doctor,Student,
5434.64,5.659999999999997,18.0,-28992486.0,1,1,Engineer,Engineer,
9100.81,209.09,18.0,-31324905.0,1,0,Engineer,Doctor,
